endpoint,error,height,operand1,operand2,operation,problemType,result,rt,subject_nr,width
9.2931547619,0.293154761905,1050,4,5,+,filler,9,1365,151,1680
6.18303571429,2.18303571429,1050,5,1,-,target,4,685,151,1680
7.51488095238,0.514880952381,1050,3,4,+,filler,7,1821,151,1680
1.93452380952,-0.0654761904762,1050,2,0,+,target,2,917,151,1680
8.64583333333,1.64583333333,1050,2,5,+,filler,7,460,151,1680
4.30803571429,-1.69196428571,1050,7,1,-,target,6,1278,151,1680
8.0431547619,0.0431547619048,1050,8,0,+,target,8,772,151,1680
2.99851190476,-1.00148809524,1050,7,3,-,filler,4,957,151,1680
8.59375,-0.40625,1050,4,5,+,filler,9,869,151,1680
2.70833333333,-0.291666666667,1050,3,0,-,target,3,652,151,1680
2.77529761905,-0.224702380952,1050,3,0,+,target,3,637,151,1680
3.63839285714,-0.361607142857,1050,4,0,+,target,4,917,151,1680
4.38244047619,0.38244047619,1050,2,2,+,target,4,764,151,1680
6.37648809524,0.376488095238,1050,4,2,+,target,6,741,151,1680
3.06547619048,-0.934523809524,1050,7,3,-,filler,4,877,151,1680
2.76785714286,-0.232142857143,1050,8,5,-,filler,3,1133,151,1680
3.65327380952,-0.346726190476,1050,6,2,-,target,4,1029,151,1680
3.37053571429,-0.629464285714,1050,3,1,+,target,4,742,151,1680
6.56994047619,0.56994047619,1050,6,0,+,target,6,612,151,1680
6.49553571429,0.495535714286,1050,6,0,-,target,6,574,151,1680
1.18303571429,-0.816964285714,1050,7,5,-,filler,2,981,151,1680
2.8943452381,-0.105654761905,1050,3,0,+,target,3,774,151,1680
0.78125,-0.21875,1050,5,4,-,filler,1,1284,151,1680
3.26636904762,-0.733630952381,1050,4,0,-,target,4,1029,151,1680
2.64880952381,0.64880952381,1050,6,4,-,filler,2,797,151,1680
6.74851190476,0.748511904762,1050,2,4,+,filler,6,1438,151,1680
3.6681547619,-0.331845238095,1050,5,1,-,target,4,772,151,1680
8.61607142857,0.616071428571,1050,4,4,+,filler,8,893,151,1680
2.16517857143,0.165178571429,1050,2,0,+,target,2,797,151,1680
3.57142857143,-0.428571428571,1050,2,2,+,target,4,742,151,1680
6.62946428571,0.629464285714,1050,3,3,+,filler,6,740,151,1680
8.57886904762,0.578869047619,1050,3,5,+,filler,8,925,151,1680
1.13839285714,-0.861607142857,1050,2,0,-,target,2,917,151,1680
5.89285714286,-0.107142857143,1050,8,2,-,target,6,2237,151,1680
6.52529761905,0.525297619048,1050,8,2,-,target,6,869,151,1680
6.25744047619,0.25744047619,1050,2,4,+,filler,6,789,151,1680
8.83928571429,-0.160714285714,1050,5,4,+,filler,9,941,151,1680
3.62351190476,-0.376488095238,1050,5,1,-,target,4,669,151,1680
5.90029761905,-0.0997023809524,1050,5,1,+,target,6,1253,151,1680
6.12351190476,0.123511904762,1050,6,0,+,target,6,598,151,1680
6.20535714286,0.205357142857,1050,4,2,+,target,6,668,151,1680
5.92261904762,-0.077380952381,1050,7,1,-,target,6,789,151,1680
7.84970238095,0.849702380952,1050,7,0,-,target,7,1532,151,1680
3.61607142857,-0.383928571429,1050,8,4,-,filler,4,829,151,1680
3.09523809524,0.0952380952381,1050,3,0,-,target,3,597,151,1680
9.34523809524,1.34523809524,1050,8,0,+,target,8,813,151,1680
3.28125,-0.71875,1050,6,2,-,target,4,789,151,1680
1.38392857143,0.383928571429,1050,6,5,-,filler,1,940,151,1680
3.40773809524,-0.592261904762,1050,8,4,-,filler,4,828,151,1680
1.92708333333,-0.0729166666667,1050,7,5,-,filler,2,1254,151,1680
8.06547619048,1.06547619048,1050,7,0,+,target,7,909,151,1680
8.55654761905,0.556547619048,1050,3,5,+,filler,8,1508,151,1680
7.99851190476,-0.00148809523809,1050,8,0,-,target,8,1366,151,1680
7.87946428571,0.879464285714,1050,3,4,+,filler,7,796,151,1680
6.88244047619,-0.11755952381,1050,2,5,+,filler,7,717,151,1680
7.45535714286,0.455357142857,1050,7,0,-,target,7,780,151,1680
4.38988095238,0.389880952381,1050,3,1,+,target,4,645,151,1680
3.85416666667,-0.145833333333,1050,4,0,+,target,4,566,151,1680
6.45089285714,0.450892857143,1050,6,0,-,target,6,1117,151,1680
5.93005952381,-0.0699404761905,1050,3,3,+,filler,6,837,151,1680
2.17261904762,0.172619047619,1050,6,4,-,filler,2,1061,151,1680
1.61458333333,0.614583333333,1050,5,4,-,filler,1,1588,151,1680
3.76488095238,0.764880952381,1050,7,4,-,filler,3,957,151,1680
6.9494047619,-1.0505952381,1050,4,4,+,filler,8,876,151,1680
2.39583333333,-0.604166666667,1050,8,5,-,filler,3,724,151,1680
5.95982142857,-0.0401785714286,1050,5,1,+,target,6,1189,151,1680
1.77827380952,-2.22172619048,1050,4,0,-,target,4,654,151,1680
9.3005952381,0.300595238095,1050,5,4,+,filler,9,741,151,1680
6.40625,-0.59375,1050,3,4,+,filler,7,1132,151,1680
8.41517857143,0.415178571429,1050,8,0,-,target,8,917,151,1680
1.36160714286,-0.638392857143,1050,2,0,-,target,2,837,151,1680
2.38839285714,0.388392857143,1050,2,0,+,target,2,717,151,1680
3.28125,0.28125,1050,7,4,-,filler,3,997,151,1680
0.691964285714,-0.308035714286,1050,6,5,-,filler,1,1124,151,1680
9.11458333333,0.114583333333,1050,4,5,+,filler,9,1478,151,1680
7.08333333333,0.0833333333333,1050,7,0,+,target,7,797,151,1680
1.02678571429,-0.973214285714,1050,6,4,-,filler,2,1540,152,1680
6.24255952381,0.24255952381,1050,6,0,+,target,6,1604,152,1680
3.3556547619,-0.644345238095,1050,8,4,-,filler,4,3668,152,1680
7.51488095238,0.514880952381,1050,7,0,-,target,7,1740,152,1680
2.16517857143,-0.834821428571,1050,3,0,+,target,3,1598,152,1680
1.06398809524,-0.936011904762,1050,2,0,+,target,2,1308,152,1680
3.56398809524,-0.436011904762,1050,7,3,-,filler,4,4532,152,1680
0.818452380952,-0.181547619048,1050,6,5,-,filler,1,1828,152,1680
3.02827380952,0.0282738095238,1050,7,4,-,filler,3,3436,152,1680
9.04017857143,0.0401785714286,1050,5,4,+,filler,9,1557,152,1680
8.0431547619,0.0431547619048,1050,4,4,+,filler,8,1302,152,1680
6.91964285714,-0.0803571428571,1050,7,0,+,target,7,1157,152,1680
9.27827380952,1.27827380952,1050,8,0,-,target,8,1693,152,1680
3.31101190476,-0.688988095238,1050,3,1,+,target,4,1629,152,1680
2.44791666667,-0.552083333333,1050,8,5,-,filler,3,2813,152,1680
6.41369047619,0.41369047619,1050,3,3,+,filler,6,1539,152,1680
8.77232142857,-0.227678571429,1050,4,5,+,filler,9,1612,152,1680
2.28422619048,-0.715773809524,1050,3,0,+,target,3,1334,152,1680
2.2693452381,-0.730654761905,1050,3,0,-,target,3,1068,152,1680
1.56994047619,-0.43005952381,1050,7,5,-,filler,2,2654,152,1680
7.96875,-0.03125,1050,3,5,+,filler,8,1821,152,1680
5.84077380952,-0.159226190476,1050,4,2,+,target,6,1821,152,1680
1.12351190476,0.123511904762,1050,5,4,-,filler,1,2133,152,1680
7.1056547619,0.105654761905,1050,7,0,+,target,7,1685,152,1680
3.75744047619,-0.24255952381,1050,8,4,-,filler,4,2141,152,1680
5.84077380952,-0.159226190476,1050,6,0,-,target,6,1366,152,1680
2.43303571429,-1.56696428571,1050,4,0,-,target,4,1406,152,1680
9.09226190476,2.09226190476,1050,3,4,+,filler,7,1701,152,1680
1.67410714286,-0.325892857143,1050,7,5,-,filler,2,4789,152,1680
2.83482142857,-1.16517857143,1050,4,0,-,target,4,1318,152,1680
3.62351190476,-0.376488095238,1050,4,0,+,target,4,1021,152,1680
5.97470238095,-0.0252976190476,1050,8,2,-,target,6,3717,152,1680
5.88541666667,-0.114583333333,1050,7,1,-,target,6,1693,152,1680
4.01041666667,0.0104166666667,1050,6,2,-,target,4,2124,152,1680
8.08035714286,0.0803571428571,1050,3,5,+,filler,8,2813,152,1680
7.5818452381,-0.418154761905,1050,8,0,-,target,8,2070,152,1680
5.95982142857,-0.0401785714286,1050,6,0,-,target,6,1429,152,1680
2.59672619048,-1.40327380952,1050,3,1,+,target,4,1989,152,1680
3.68303571429,-0.316964285714,1050,2,2,+,target,4,1148,152,1680
7.31398809524,0.313988095238,1050,7,0,-,target,7,1716,152,1680
5.8556547619,-0.144345238095,1050,3,3,+,filler,6,2405,152,1680
3.8318452381,-0.168154761905,1050,7,3,-,filler,4,2678,152,1680
8.21428571429,0.214285714286,1050,8,0,+,target,8,2830,152,1680
3.41517857143,-0.584821428571,1050,5,1,-,target,4,1526,152,1680
0.863095238095,-0.136904761905,1050,5,4,-,filler,1,2189,152,1680
2.91666666667,-0.0833333333333,1050,8,5,-,filler,3,2782,152,1680
3.80208333333,-0.197916666667,1050,4,0,+,target,4,1277,152,1680
3.63839285714,-0.361607142857,1050,5,1,-,target,4,1061,152,1680
5.81101190476,-0.188988095238,1050,7,1,-,target,6,1749,152,1680
8.50446428571,0.504464285714,1050,8,0,+,target,8,1821,152,1680
1.13095238095,-0.869047619048,1050,2,0,+,target,2,2388,152,1680
2.86458333333,-0.135416666667,1050,7,4,-,filler,3,3542,152,1680
1.72619047619,-0.27380952381,1050,6,4,-,filler,2,2788,152,1680
6.3318452381,0.331845238095,1050,2,4,+,filler,6,1773,152,1680
1.4806547619,-0.519345238095,1050,2,0,-,target,2,1580,152,1680
3.99553571429,-0.00446428571429,1050,2,2,+,target,4,1205,152,1680
8.85416666667,-0.145833333333,1050,4,5,+,filler,9,1246,152,1680
7.35119047619,0.35119047619,1050,2,5,+,filler,7,2693,152,1680
5.98214285714,-0.0178571428571,1050,4,2,+,target,6,2436,152,1680
5.98958333333,-1.01041666667,1050,3,4,+,filler,7,2117,152,1680
5.90773809524,-0.0922619047619,1050,8,2,-,target,6,1749,152,1680
8.33333333333,0.333333333333,1050,4,4,+,filler,8,1308,152,1680
5.72916666667,-0.270833333333,1050,5,1,+,target,6,1845,152,1680
1.34672619048,-0.653273809524,1050,2,0,-,target,2,1348,152,1680
5.90029761905,-0.0997023809524,1050,6,0,+,target,6,965,152,1680
5.75148809524,-0.248511904762,1050,2,4,+,filler,6,1140,152,1680
9.26339285714,0.263392857143,1050,5,4,+,filler,9,1269,152,1680
2.49255952381,-0.50744047619,1050,3,0,-,target,3,1165,152,1680
3.39285714286,-0.607142857143,1050,6,2,-,target,4,1965,152,1680
6.97916666667,-0.0208333333333,1050,2,5,+,filler,7,2364,152,1680
1.39136904762,0.391369047619,1050,6,5,-,filler,1,2861,152,1680
5.58779761905,-0.412202380952,1050,5,1,+,target,6,1325,152,1680
5.51339285714,-0.486607142857,1050,5,1,+,target,6,957,152,1680
7.84970238095,-0.150297619048,1050,8,0,+,target,8,1292,152,1680
2.49255952381,-0.50744047619,1050,7,4,-,filler,3,2197,152,1680
2.87946428571,-0.120535714286,1050,3,0,-,target,3,1245,152,1680
7.09077380952,0.0907738095238,1050,2,5,+,filler,7,1861,152,1680
6.71130952381,-0.28869047619,1050,3,4,+,filler,7,3662,152,1680
7.35863095238,0.358630952381,1050,7,0,-,target,7,1093,152,1680
6.34672619048,0.346726190476,1050,7,1,-,target,6,1157,152,1680
3.78720238095,-0.212797619048,1050,6,2,-,target,4,1310,152,1680
5.84821428571,-0.151785714286,1050,5,1,+,target,6,1877,152,1680
8.00595238095,0.00595238095238,1050,4,4,+,filler,8,2229,152,1680
2.87946428571,-0.120535714286,1050,3,0,-,target,3,4845,152,1680
7.56696428571,-0.433035714286,1050,8,0,+,target,8,1334,152,1680
5.63244047619,-0.36755952381,1050,8,2,-,target,6,1790,152,1680
6.1755952381,0.175595238095,1050,6,0,+,target,6,1285,152,1680
2.71577380952,-0.284226190476,1050,3,0,+,target,3,1421,152,1680
7.28422619048,0.284226190476,1050,7,0,+,target,7,1693,152,1680
6.45833333333,0.458333333333,1050,3,3,+,filler,6,981,152,1680
5.5431547619,-0.456845238095,1050,6,0,-,target,6,781,152,1680
3.28125,-0.71875,1050,2,2,+,target,4,1501,152,1680
8.87648809524,-0.123511904762,1050,5,4,+,filler,9,1093,152,1680
5.93005952381,1.93005952381,1050,5,1,-,target,4,1077,152,1680
5.87053571429,-0.129464285714,1050,4,2,+,target,6,1654,152,1680
1.19791666667,-0.802083333333,1050,2,0,-,target,2,997,152,1680
3.08035714286,-2.91964285714,1050,2,4,+,filler,6,1253,152,1680
5.46875,-0.53125,1050,7,1,-,target,6,1852,152,1680
6.00446428571,0.00446428571429,1050,8,2,-,target,6,1429,152,1680
5.94494047619,-0.0550595238095,1050,2,4,+,filler,6,1422,152,1680
1.15327380952,0.153273809524,1050,6,5,-,filler,1,1717,152,1680
2.91666666667,-0.0833333333333,1050,8,5,-,filler,3,2220,152,1680
2.17261904762,-0.827380952381,1050,7,4,-,filler,3,3997,152,1680
3.72767857143,-0.272321428571,1050,2,2,+,target,4,1365,152,1680
4.11458333333,0.114583333333,1050,7,3,-,filler,4,2766,152,1680
7.72321428571,-0.276785714286,1050,4,4,+,filler,8,1662,152,1680
0.647321428571,-0.352678571429,1050,5,4,-,filler,1,1893,152,1680
3.83928571429,-0.160714285714,1050,4,0,+,target,4,1350,152,1680
5.74404761905,-0.255952380952,1050,3,3,+,filler,6,1468,152,1680
4.23363095238,0.233630952381,1050,7,3,-,filler,4,2876,152,1680
7.29166666667,0.291666666667,1050,2,5,+,filler,7,2293,152,1680
1.4806547619,-0.519345238095,1050,6,4,-,filler,2,2197,152,1680
5.80357142857,-0.196428571429,1050,6,0,+,target,6,1061,152,1680
1.18303571429,-6.81696428571,1050,3,5,+,filler,8,2125,152,1680
8.3556547619,0.355654761905,1050,3,5,+,filler,8,2005,152,1680
3.85416666667,-0.145833333333,1050,5,1,-,target,4,1157,152,1680
9.72470238095,0.724702380952,1050,4,5,+,filler,9,1444,152,1680
1.02678571429,-0.973214285714,1050,2,0,-,target,2,1286,152,1680
0.907738095238,-0.0922619047619,1050,5,4,-,filler,1,1677,152,1680
4.09970238095,0.0997023809524,1050,4,0,-,target,4,1524,152,1680
5.93005952381,-0.0699404761905,1050,4,2,+,target,6,1061,152,1680
3.54910714286,-0.450892857143,1050,8,4,-,filler,4,2086,152,1680
2.67857142857,-0.321428571429,1050,8,5,-,filler,3,2477,152,1680
5.83333333333,-0.166666666667,1050,6,0,-,target,6,1213,152,1680
0.639880952381,-0.360119047619,1050,6,5,-,filler,1,1245,152,1680
2.23958333333,-0.760416666667,1050,3,0,+,target,3,1997,152,1680
2.7306547619,-1.2693452381,1050,8,4,-,filler,4,2237,152,1680
4.05505952381,0.0550595238095,1050,4,0,+,target,4,942,152,1680
6.82291666667,-0.177083333333,1050,7,0,-,target,7,2501,152,1680
2.51488095238,0.514880952381,1050,7,5,-,filler,2,2013,152,1680
8.2068452381,0.206845238095,1050,8,0,-,target,8,1372,152,1680
4.46428571429,0.464285714286,1050,4,0,-,target,4,1476,152,1680
4.39732142857,0.397321428571,1050,6,2,-,target,4,1326,152,1680
4.21875,0.21875,1050,3,1,+,target,4,1228,152,1680
1.28720238095,-0.712797619048,1050,7,5,-,filler,2,4045,152,1680
8.6681547619,0.668154761905,1050,8,0,-,target,8,1756,152,1680
6.86011904762,-0.139880952381,1050,7,0,+,target,7,1053,152,1680
3.80208333333,-0.197916666667,1050,3,1,+,target,4,1021,152,1680
9.24851190476,0.248511904762,1050,4,5,+,filler,9,3749,152,1680
1.34672619048,-0.653273809524,1050,2,0,+,target,2,1133,152,1680
9.17410714286,0.174107142857,1050,5,4,+,filler,9,1365,152,1680
1.0193452381,-0.980654761905,1050,2,0,+,target,2,1085,152,1680
9.24851190476,2.24851190476,1050,3,4,+,filler,7,1124,152,1680
1.11607142857,-0.883928571429,1050,6,4,-,filler,2,2453,152,1680
1.12351190476,0.123511904762,1050,5,4,-,filler,1,4318,152,1680
7.28422619048,0.284226190476,1050,3,4,+,filler,7,3613,152,1680
2.98363095238,-0.016369047619,1050,3,0,-,target,3,1997,152,1680
4.18154761905,0.181547619048,1050,6,2,-,target,4,1821,152,1680
2.55952380952,-0.440476190476,1050,7,4,-,filler,3,3380,152,1680
8.15476190476,0.154761904762,1050,3,5,+,filler,8,1461,152,1680
6.33928571429,0.339285714286,1050,6,0,+,target,6,2486,152,1680
5.7068452381,-0.293154761905,1050,5,1,+,target,6,2612,152,1680
1.80803571429,-0.191964285714,1050,2,0,+,target,2,1957,152,1680
6.03422619048,0.0342261904762,1050,4,2,+,target,6,3197,152,1680
9.15922619048,0.159226190476,1050,5,4,+,filler,9,1670,152,1680
3.84672619048,-0.153273809524,1050,8,4,-,filler,4,2869,152,1680
7.31398809524,0.313988095238,1050,3,4,+,filler,7,3524,152,1680
5.73660714286,-0.263392857143,1050,8,2,-,target,6,1757,152,1680
5.78869047619,-1.21130952381,1050,7,0,+,target,7,1909,152,1680
1.40625,-0.59375,1050,2,0,+,target,2,1638,152,1680
0.587797619048,-0.412202380952,1050,6,5,-,filler,1,1582,152,1680
0.751488095238,-0.248511904762,1050,6,5,-,filler,1,989,152,1680
2.18005952381,-0.81994047619,1050,3,0,+,target,3,3005,152,1680
5.91517857143,-0.0848214285714,1050,6,0,+,target,6,2598,152,1680
3.93601190476,-0.0639880952381,1050,4,0,+,target,4,1988,152,1680
7.16517857143,0.165178571429,1050,2,5,+,filler,7,6965,152,1680
5.87053571429,-0.129464285714,1050,5,1,+,target,6,1518,152,1680
1.22767857143,-0.772321428571,1050,2,0,-,target,2,2589,152,1680
6.56994047619,-1.43005952381,1050,3,5,+,filler,8,3909,152,1680
6.67410714286,-0.325892857143,1050,7,0,-,target,7,1685,152,1680
3.9806547619,-0.0193452380952,1050,3,1,+,target,4,1797,152,1680
2.50744047619,-0.49255952381,1050,8,5,-,filler,3,2997,152,1680
9.32291666667,0.322916666667,1050,4,5,+,filler,9,2285,152,1680
4.06994047619,0.0699404761905,1050,7,3,-,filler,4,2516,152,1680
4.04017857143,0.0401785714286,1050,5,1,-,target,4,1029,152,1680
9.44196428571,0.441964285714,1050,5,4,+,filler,9,1494,152,1680
1.45833333333,-0.541666666667,1050,2,0,-,target,2,1620,152,1680
9.2931547619,0.293154761905,1050,4,5,+,filler,9,1941,152,1680
3.87648809524,-0.123511904762,1050,2,2,+,target,4,1085,152,1680
1.37648809524,-0.623511904762,1050,7,5,-,filler,2,3654,152,1680
4.12946428571,0.129464285714,1050,5,1,-,target,4,1363,152,1680
4.12946428571,0.129464285714,1050,4,0,+,target,4,804,152,1680
1.74851190476,-0.251488095238,1050,6,4,-,filler,2,1438,152,1680
2.77529761905,-0.224702380952,1050,3,0,+,target,3,1037,152,1680
8.25148809524,0.251488095238,1050,4,4,+,filler,8,1908,152,1680
4.09970238095,0.0997023809524,1050,6,2,-,target,4,1764,152,1680
8.38541666667,0.385416666667,1050,8,0,+,target,8,1317,152,1680
5.80357142857,-0.196428571429,1050,2,4,+,filler,6,1166,152,1680
6.77827380952,-0.221726190476,1050,2,5,+,filler,7,1445,152,1680
6.07142857143,0.0714285714286,1050,7,1,-,target,6,1294,152,1680
2.92410714286,-0.0758928571429,1050,3,0,-,target,3,2333,152,1680
1.34672619048,-0.653273809524,1050,6,4,-,filler,2,2165,152,1680
8.08779761905,0.0877976190476,1050,4,4,+,filler,8,1948,152,1680
3.87648809524,-0.123511904762,1050,8,4,-,filler,4,1725,152,1680
6.58482142857,-0.415178571429,1050,7,0,+,target,7,2165,152,1680
5.67708333333,-0.322916666667,1050,8,2,-,target,6,1981,152,1680
5.58779761905,-0.412202380952,1050,3,3,+,filler,6,1126,152,1680
3.90625,-0.09375,1050,2,2,+,target,4,1221,152,1680
7.27678571429,-0.723214285714,1050,8,0,+,target,8,1501,152,1680
0.580357142857,-0.419642857143,1050,5,4,-,filler,1,3053,152,1680
4.04761904762,0.047619047619,1050,3,1,+,target,4,1372,152,1680
3.01339285714,0.0133928571429,1050,7,4,-,filler,3,2684,152,1680
5.80357142857,-0.196428571429,1050,6,0,-,target,6,957,152,1680
5.47619047619,-0.52380952381,1050,6,0,-,target,6,670,152,1680
5.93005952381,-0.0699404761905,1050,2,4,+,filler,6,1076,152,1680
2.06845238095,-0.931547619048,1050,8,5,-,filler,3,5029,152,1680
8.25148809524,0.251488095238,1050,8,0,-,target,8,1989,152,1680
8.73511904762,0.735119047619,1050,8,0,-,target,8,1053,152,1680
6.13095238095,0.130952380952,1050,7,1,-,target,6,1300,152,1680
3.6681547619,-0.331845238095,1050,4,0,-,target,4,1173,152,1680
7.40327380952,0.403273809524,1050,7,0,-,target,7,2069,152,1680
5.93005952381,-0.0699404761905,1050,3,3,+,filler,6,1053,152,1680
5.6994047619,-0.300595238095,1050,4,2,+,target,6,1261,152,1680
1.28720238095,-0.712797619048,1050,7,5,-,filler,2,3076,152,1680
4.01785714286,0.0178571428571,1050,7,3,-,filler,4,4941,152,1680
3.96577380952,-0.0342261904762,1050,4,0,-,target,4,933,152,1680
3.99553571429,-0.00446428571429,1050,3,1,+,target,4,1262,152,1680
9.20386904762,1.20386904762,1050,8,0,-,target,8,1772,152,1680
8.23660714286,0.236607142857,1050,8,0,+,target,8,837,152,1680
5.65476190476,-0.345238095238,1050,7,1,-,target,6,1117,152,1680
6.97916666667,-0.0208333333333,1050,7,0,-,target,7,1085,152,1680
6.97916666667,-0.0208333333333,1050,3,4,+,filler,7,1700,152,1680
3.69047619048,-0.309523809524,1050,7,3,-,filler,4,5908,152,1680
2.25446428571,-0.745535714286,1050,7,4,-,filler,3,2190,152,1680
4.09970238095,0.0997023809524,1050,8,4,-,filler,4,1933,152,1680
4.00297619048,0.00297619047619,1050,7,3,-,filler,4,4404,152,1680
8.58630952381,-0.41369047619,1050,4,5,+,filler,9,1452,152,1680
5.82589285714,-0.174107142857,1050,8,2,-,target,6,3198,152,1680
1.26488095238,-0.735119047619,1050,7,5,-,filler,2,3077,152,1680
4.08482142857,0.0848214285714,1050,8,4,-,filler,4,1292,152,1680
3.83928571429,-0.160714285714,1050,4,0,-,target,4,812,152,1680
5.69196428571,-0.308035714286,1050,6,0,-,target,6,917,152,1680
1.50297619048,-0.497023809524,1050,7,5,-,filler,2,2518,152,1680
4.25595238095,0.255952380952,1050,5,1,-,target,4,1549,152,1680
8.11755952381,0.11755952381,1050,8,0,-,target,8,1708,152,1680
7.34375,0.34375,1050,2,5,+,filler,7,2445,152,1680
2.99107142857,-0.00892857142857,1050,3,0,-,target,3,3246,152,1680
3.1994047619,0.199404761905,1050,8,5,-,filler,3,2197,152,1680
7.25446428571,0.254464285714,1050,3,4,+,filler,7,3238,152,1680
5.59523809524,-0.404761904762,1050,2,4,+,filler,6,1429,152,1680
6.86011904762,-0.139880952381,1050,2,5,+,filler,7,1710,152,1680
9.18898809524,0.188988095238,1050,5,4,+,filler,9,2180,152,1680
4.10714285714,0.107142857143,1050,2,2,+,target,4,1628,152,1680
5.76636904762,-0.233630952381,1050,6,0,+,target,6,1493,152,1680
5.64732142857,-0.352678571429,1050,3,3,+,filler,6,1245,152,1680
5.52827380952,-0.471726190476,1050,7,1,-,target,6,1141,152,1680
0.528273809524,-0.471726190476,1050,5,4,-,filler,1,2909,152,1680
5.69196428571,-0.308035714286,1050,3,3,+,filler,6,1678,152,1680
4.24851190476,0.248511904762,1050,6,2,-,target,4,1933,152,1680
8.03571428571,0.0357142857143,1050,4,4,+,filler,8,1597,152,1680
5.79613095238,-0.203869047619,1050,8,2,-,target,6,1454,152,1680
3.83928571429,-0.160714285714,1050,4,0,-,target,4,1372,152,1680
2.32886904762,-0.671130952381,1050,3,0,-,target,3,1349,152,1680
3.54910714286,-0.450892857143,1050,5,1,-,target,4,1870,152,1680
1.67410714286,-0.325892857143,1050,6,4,-,filler,2,3838,152,1680
9.02529761905,0.0252976190476,1050,4,5,+,filler,9,1366,152,1680
4.05505952381,0.0550595238095,1050,4,0,+,target,4,1037,152,1680
5.8556547619,-0.144345238095,1050,2,4,+,filler,6,2068,152,1680
7.01636904762,0.016369047619,1050,7,0,-,target,7,2276,152,1680
4.31547619048,0.315476190476,1050,6,2,-,target,4,2365,152,1680
1.34672619048,-0.653273809524,1050,2,0,+,target,2,1741,152,1680
6.86755952381,-0.13244047619,1050,7,0,+,target,7,1662,152,1680
2.1056547619,-0.894345238095,1050,3,0,+,target,3,3526,152,1680
2.87946428571,-0.120535714286,1050,8,5,-,filler,3,1837,152,1680
0.706845238095,-0.293154761905,1050,5,4,-,filler,1,1428,152,1680
7.19494047619,0.19494047619,1050,7,0,+,target,7,1462,152,1680
4.21875,0.21875,1050,4,0,+,target,4,1133,152,1680
5.87053571429,-0.129464285714,1050,6,0,+,target,6,932,152,1680
1.31696428571,-0.683035714286,1050,6,4,-,filler,2,4733,152,1680
6.03422619048,0.0342261904762,1050,5,1,+,target,6,1813,152,1680
6.11607142857,0.116071428571,1050,6,0,-,target,6,1276,152,1680
9.2931547619,0.293154761905,1050,5,4,+,filler,9,1662,152,1680
0.959821428571,-1.04017857143,1050,2,0,+,target,2,1462,152,1680
6.00446428571,0.00446428571429,1050,4,2,+,target,6,1181,152,1680
1.62946428571,-0.370535714286,1050,2,0,-,target,2,1357,152,1680
8.2068452381,0.206845238095,1050,3,5,+,filler,8,2214,152,1680
4.01041666667,0.0104166666667,1050,2,2,+,target,4,1581,152,1680
8.38541666667,0.385416666667,1050,3,5,+,filler,8,1557,152,1680
3.8318452381,-0.168154761905,1050,3,1,+,target,4,1572,152,1680
0.885416666667,-0.114583333333,1050,6,5,-,filler,1,1724,152,1680
6.10863095238,0.108630952381,1050,5,1,+,target,6,2198,152,1680
1.52529761905,-0.474702380952,1050,2,0,-,target,2,4013,152,1680
2.2693452381,-0.730654761905,1050,7,4,-,filler,3,6134,152,1680
6.07886904762,0.078869047619,1050,4,2,+,target,6,5452,152,1680
8.31101190476,0.311011904762,1050,4,4,+,filler,8,3540,152,1680
3.02827380952,0.0282738095238,1050,3,0,+,target,3,3093,152,1680
8.16220238095,0.162202380952,1050,8,0,+,target,8,2932,152,1680
0.974702380952,-0.0252976190476,1050,6,5,-,filler,1,1757,152,1680
7.79017857143,0.790178571429,1050,2,5,+,filler,7,4221,153,1680
7.13541666667,0.135416666667,1050,3,4,+,filler,7,5565,153,1680
3.6755952381,-0.324404761905,1050,2,2,+,target,4,2653,153,1680
8.93601190476,-0.0639880952381,1050,4,5,+,filler,9,3638,153,1680
6.22767857143,0.227678571429,1050,3,3,+,filler,6,2206,153,1680
3.92113095238,-0.078869047619,1050,5,1,-,target,4,2629,153,1680
1.56994047619,-0.43005952381,1050,2,0,+,target,2,2463,153,1680
2.06101190476,-0.938988095238,1050,3,0,+,target,3,2909,153,1680
1.54761904762,-0.452380952381,1050,2,0,-,target,2,3965,153,1680
7.38839285714,0.388392857143,1050,2,5,+,filler,7,3964,153,1680
2.52232142857,0.522321428571,1050,2,0,-,target,2,4030,153,1680
6.04910714286,0.0491071428571,1050,6,0,-,target,6,2286,153,1680
2.40327380952,-0.596726190476,1050,8,5,-,filler,3,5653,153,1680
6.09375,0.09375,1050,6,0,+,target,6,2245,153,1680
7.23958333333,0.239583333333,1050,7,0,-,target,7,2750,153,1680
3.84672619048,-0.153273809524,1050,8,4,-,filler,4,2421,153,1680
9.16666666667,0.166666666667,1050,5,4,+,filler,9,2742,153,1680
3.42261904762,0.422619047619,1050,3,0,-,target,3,4294,153,1680
7.2619047619,0.261904761905,1050,3,4,+,filler,7,3860,153,1680
5.55803571429,1.55803571429,1050,4,0,+,target,4,637,153,1680
4.05505952381,0.0550595238095,1050,5,1,-,target,4,2150,153,1680
6.05654761905,0.0565476190476,1050,2,4,+,filler,6,1798,153,1680
6.03422619048,0.0342261904762,1050,5,1,+,target,6,1694,153,1680
7.46279761905,0.462797619048,1050,7,0,+,target,7,1702,153,1680
0.997023809524,-0.00297619047619,1050,5,4,-,filler,1,2990,153,1680
